transaction_id,user_id,product_id,rating_x,timestamp,purchase_count,amount,payment_method,delivery_status,product_name,category,price,brand,rating_y,description,discount,in_stock,name,age,gender,location,state,email,phone_number,is_festive_season
2795,274,80,1,2024-12-05 10:27:54,2,3598.54,Credit Card,Delivered,Godrej Bookshelf 80,Furniture,97018.22,Godrej,3.3,Reprehenderit quisquam ex modi. Quam voluptas eius in.,33,True,Pari Dave,37,F,Vijayanagaram,Jharkhand,mannatchaudhuri@example.net,07184992886,False
2796,111,75,3,2025-01-31 04:30:43,2,5336.22,Net Banking,Delivered,Tanishq Earrings 75,Fashion Accessories,46359.16,Tanishq,3.1,Est est aliquam. Aliquam quasi aut nulla aut reprehenderit et non. Atque rerum fugit.,65,True,Anay Sandal,45,F,Yamunanagar,Manipur,mahika68@example.com,+919450674033,True
2797,294,101,3,2025-09-06 23:13:27,1,7167.46,Debit Card,Delivered,Dabur Spices 101,Groceries,90659.51,Dabur,3.8,Facere assumenda quaerat molestias blanditiis at. Tenetur maxime minima voluptatibus magni neque.,9,True,Divyansh Mandal,27,M,Coimbatore,Andhra Pradesh,hkrishna@example.com,+919130788657,False
2798,994,32,4,2025-04-11 17:45:46,3,9883.98,Debit Card,Delivered,Maybelline Lipstick 32,Beauty,47190.13,Maybelline,4.3,Deserunt ad porro. Voluptatum est rerum cumque. A iusto dolorum alias placeat laboriosam porro.,24,True,Dhanuk Sarkar,56,F,Parbhani,Jharkhand,rheabhatnagar@example.com,08810326273,True
2799,795,65,2,2025-01-18 12:19:22,2,19796.3,Credit Card,Cancelled,Cadbury Ready-to-eat 65,Groceries,5437.63,Cadbury,3.2,Repellendus vitae saepe quas eaque dolorem alias. Maiores quidem autem omnis repellendus.,50,False,Kismat Barad,27,M,Mathura,Gujarat,tushargola@example.net,4459440850,True
2800,981,47,5,2025-10-07 05:06:50,2,10661.69,Net Banking,Delivered,Tanishq Earrings 47,Fashion Accessories,71539.51,Tanishq,4.9,Reiciendis saepe modi quod labore. Distinctio nisi autem voluptatem ullam reiciendis.,65,True,Kaira Grewal,20,F,Salem,Punjab,bhamini78@example.net,07759441691,True
2801,572,161,5,2025-04-06 10:50:33,3,13133.19,Credit Card,Processing,Lakme Skin Care 161,Beauty,68156.6,Lakme,4.0,Natus saepe voluptatum. Vel in porro similique suscipit dolores. Facilis magni ab nobis.,18,True,Urvi Saini,23,M,Guna,Goa,baijuwalla@example.com,+916129488349,True
2802,585,111,2,2025-02-16 13:40:41,2,4010.48,Cash on Delivery,Cancelled,Parle Chocolates 111,Groceries,7850.96,Parle,4.5,Nam esse ipsa at. Debitis modi provident deserunt facere.,5,True,Keya Malhotra,32,M,Jehanabad,Assam,jivin78@example.org,+910451680071,False
2803,738,131,3,2025-08-07 16:16:11,1,15542.46,UPI,Processing,Decathlon Football 131,Sports,3193.84,Decathlon,5.0,Facere neque totam consequuntur vero. Repudiandae tenetur debitis assumenda deserunt.,8,False,Manikya Kala,53,F,Saharsa,Nagaland,xmahajan@example.net,7475041427,True
2804,778,187,5,2025-09-01 20:37:30,1,2711.09,Net Banking,Cancelled,Philips Cookware Set 187,Home & Kitchen,31349.08,Philips,3.0,Unde totam suscipit earum. Reiciendis eligendi eveniet cupiditate.,67,True,Jiya Loke,31,F,Karimnagar,Goa,dharmajandyal@example.org,+917818204506,False
2805,621,159,1,2025-08-04 08:44:35,1,18481.14,UPI,Shipped,Slazenger Cricket Bat 159,Sports,7747.69,Slazenger,4.4,Cumque quis eum delectus.,46,False,Azad Mannan,48,M,Bidhannagar,Uttar Pradesh,btoor@example.org,+912959377039,True
2806,231,98,3,2025-08-30 04:02:14,1,13967.27,Cash on Delivery,Shipped,Havells Cookware Set 98,Home & Kitchen,58057.12,Havells,4.5,Dicta commodi illo nemo enim inventore dignissimos. Cumque a cum vel rem illo.,42,False,Rania Handa,51,M,Phusro,Tamil Nadu,zwason@example.com,01126729727,True
2807,665,77,4,2025-07-17 20:04:39,2,9888.49,Net Banking,Shipped,Morphy Richards Water Purifier 77,Home & Kitchen,69810.81,Morphy Richards,3.3,Eveniet maiores quis ratione maxime. Voluptates quaerat nihil ab facere.,45,True,Jivin Shenoy,62,F,Serampore,Bihar,samairahegde@example.net,09510516431,False
2808,664,102,5,2025-01-21 23:16:45,1,19037.15,Net Banking,Cancelled,Upkar Novel 102,Books,74231.0,Upkar,3.9,Nisi laborum veniam. Voluptatibus ad itaque eum.,21,True,Saanvi Lad,53,M,Saharanpur,Andhra Pradesh,bahlzaina@example.com,+919992638483,True
2809,875,96,5,2025-02-21 09:37:06,2,2280.75,UPI,Shipped,Upkar Competitive Exam Guide 96,Books,90607.8,Upkar,4.3,Dolor cumque repellat a ullam possimus est. Praesentium modi libero aspernatur nobis distinctio.,34,True,Vardaniya Luthra,18,F,Bidar,Madhya Pradesh,tara20@example.org,4256308220,False
2810,928,103,3,2025-07-08 15:56:05,2,1043.14,Debit Card,Cancelled,Fastrack Watch 103,Fashion Accessories,53755.47,Fastrack,4.8,Ipsa nulla rem ex nesciunt expedita. Voluptatum optio earum hic modi.,12,True,Zeeshan Badami,56,F,Korba,Manipur,hazel62@example.org,+910597501337,False
2811,452,88,4,2025-01-14 13:15:46,2,7177.25,Credit Card,Shipped,Tanishq Sunglasses 88,Fashion Accessories,86400.33,Tanishq,4.6,Qui magnam saepe debitis fugiat doloribus error quae.,25,False,Kavya Bandi,40,F,Hindupur,West Bengal,hchauhan@example.com,09544687956,True
2812,841,99,1,2025-02-11 14:03:07,1,3384.4,Cash on Delivery,Cancelled,Nestle Spices 99,Groceries,83764.37,Nestle,4.6,Illo consequatur natus excepturi. Fuga perspiciatis aut aliquam reiciendis voluptates at.,41,False,Nitara Shere,45,M,Bhilwara,Maharashtra,rviswanathan@example.com,+918216684014,False
2813,569,174,4,2025-07-18 15:45:01,1,6148.06,Credit Card,Shipped,Upkar Competitive Exam Guide 174,Books,61828.07,Upkar,4.8,Debitis omnis sed nemo vel repellat autem. Saepe quo sunt atque.,1,True,Tanya Sangha,55,F,Nanded,West Bengal,bhallariaan@example.net,0729530721,False
2814,363,116,4,2025-11-21 16:55:03,2,16499.57,Cash on Delivery,Cancelled,Realme Smartphone 116,Mobile Phones,53481.98,Realme,3.4,Iure nam quia vel omnis ex. Similique esse dolorum eveniet minima.,33,True,Darshit Venkataraman,34,M,Unnao,Chhattisgarh,xbawa@example.com,6829715323,True
2815,374,139,5,2024-12-23 23:53:05,1,14538.51,Net Banking,Cancelled,Nilkamal Sofa Set 139,Furniture,49084.59,Nilkamal,3.6,Quo iusto minus laudantium. Tempore iure aspernatur.,12,True,Vaibhav Atwal,32,M,Gulbarga,Sikkim,himmatanand@example.com,+915047256256,False
2816,68,157,4,2025-03-22 00:26:17,3,8110.14,Net Banking,Cancelled,NCERT Children's Book 157,Books,68734.45,NCERT,4.3,Aliquid magni voluptatem nobis. Non veniam magnam eum ipsam.,69,True,Inaaya  Sen,43,M,Guntakal,Chhattisgarh,madhupverma@example.org,+918108904224,False
2817,758,136,3,2024-12-13 08:02:36,1,14365.27,Debit Card,Processing,FabIndia Traditional Wear 136,Clothing,25604.01,FabIndia,4.4,Quos maxime vitae. Officiis doloremque accusantium. Voluptates ipsa deleniti nihil.,20,True,Arhaan Ramesh,62,F,Parbhani,Karnataka,vivaankalla@example.com,+916760822034,False
2818,411,75,3,2025-11-21 08:07:23,3,13556.4,Credit Card,Delivered,Tanishq Earrings 75,Fashion Accessories,46359.16,Tanishq,3.1,Est est aliquam. Aliquam quasi aut nulla aut reprehenderit et non. Atque rerum fugit.,65,True,Stuvan Tripathi,44,F,Kozhikode,Rajasthan,fsrinivasan@example.org,0428797967,True
2819,281,45,3,2025-05-05 19:02:06,3,4998.85,Net Banking,Shipped,Pepperfry Dining Table 45,Furniture,96158.95,Pepperfry,3.3,Tempore cumque ipsam unde vero. Ratione repudiandae nulla saepe in eveniet rerum.,13,True,Eshani Chacko,54,F,Dharmavaram,Odisha,bhaminisura@example.net,7896866709,False
2820,279,19,4,2025-05-13 08:37:24,2,2490.69,UPI,Delivered,Decathlon Cricket Bat 19,Sports,87021.93,Decathlon,3.4,Id itaque quidem. Blanditiis est delectus veniam optio ex. Sed molestiae aliquid modi.,38,True,Dishani Bhargava,45,F,Kadapa,Telangana,saksham08@example.net,+910799388237,False
2821,646,11,3,2025-03-11 15:52:37,1,15071.44,Cash on Delivery,Cancelled,MBD Competitive Exam Guide 11,Books,96395.19,MBD,3.3,Laboriosam suscipit sit provident culpa est.,37,False,Zeeshan Johal,25,F,Bhilai,Punjab,armaan50@example.net,07806517872,False
2822,798,139,1,2025-01-13 10:42:03,1,7233.26,UPI,Cancelled,Nilkamal Sofa Set 139,Furniture,49084.59,Nilkamal,3.6,Quo iusto minus laudantium. Tempore iure aspernatur.,12,True,Ehsaan Ghose,64,F,Maheshtala,Uttar Pradesh,tiya41@example.com,+915326678020,True
2823,555,178,3,2025-07-27 14:56:23,1,4490.7,UPI,Cancelled,Pepperfry Office Chair 178,Furniture,34163.41,Pepperfry,4.1,Quos quia quibusdam deserunt. Eius accusamus harum nisi odit sit.,66,True,Mamooty D’Alia,63,F,Jodhpur,Kerala,cborra@example.org,9660795550,False
2824,248,76,5,2025-07-05 15:12:48,1,959.85,UPI,Shipped,Videocon Air Conditioner 76,Electronics,4115.48,Videocon,4.4,Mollitia eligendi asperiores recusandae tempora natus.,38,True,Hunar Deep,59,F,Ambala,Karnataka,chirag69@example.org,4742962827,False
2825,563,131,4,2025-01-15 01:23:47,2,5691.63,Credit Card,Cancelled,Decathlon Football 131,Sports,3193.84,Decathlon,5.0,Facere neque totam consequuntur vero. Repudiandae tenetur debitis assumenda deserunt.,8,False,Priyansh Shah,46,F,Karnal,Meghalaya,dhanushchowdhury@example.org,+915542390958,True
2826,123,100,4,2024-11-29 18:34:40,1,9268.94,UPI,Shipped,Upkar Academic Textbook 100,Books,48415.66,Upkar,3.7,Corporis maiores maiores suscipit praesentium. Labore totam esse rem est et.,13,True,Aarav Bhasin,60,F,Buxar,Nagaland,ritvik49@example.net,1351238039,True
2827,991,109,4,2025-08-06 22:13:21,3,14684.76,Debit Card,Shipped,Vivo Smartphone 109,Mobile Phones,55164.7,Vivo,4.5,Illum cupiditate tenetur vel odit facere expedita aliquid. Est commodi itaque.,24,False,Prerak Gaba,23,F,Sultan Pur Majra,Tamil Nadu,qsetty@example.net,0456796278,True
2828,188,112,5,2025-06-06 07:03:19,1,4853.71,Debit Card,Processing,Durian Dining Table 112,Furniture,23520.36,Durian,4.8,Maxime ipsum laudantium odit aut dolorum. Ipsa recusandae commodi earum temporibus rerum.,50,True,Taimur Venkatesh,45,F,Ujjain,Himachal Pradesh,lsetty@example.org,7611568404,False
2829,144,130,5,2025-06-07 10:42:20,1,2029.84,Cash on Delivery,Delivered,BPL Smartphone 130,Electronics,95432.32,BPL,4.4,"Molestias nesciunt libero maxime blanditiis enim expedita.
Veritatis sint laboriosam veniam.",50,True,Myra Rout,23,F,Fatehpur,Telangana,kashvitiwari@example.net,05003309840,False
2830,100,24,5,2025-05-26 08:20:14,3,18960.28,UPI,Shipped,Durian Wardrobe 24,Furniture,99404.04,Durian,4.7,Nisi dolorem ducimus. Illum enim quia perferendis quam quisquam.,36,True,Vidur Devi,54,M,Katni,Telangana,jsethi@example.org,6440235756,False
2831,793,165,4,2025-09-16 12:42:42,3,12549.57,Credit Card,Delivered,Puma Sports Shoes 165,Sports,73214.05,Puma,4.7,Eos repellat eveniet et. Iste saepe sit facilis numquam accusamus a.,54,True,Khushi Varkey,62,M,Indore,Sikkim,mamootyiyer@example.com,5689466047,False
2832,218,79,1,2025-07-04 02:07:08,3,10942.51,Debit Card,Processing,Oppo Earphones 79,Mobile Phones,45411.04,Oppo,4.0,Dolor rem magni aliquam expedita. Reiciendis a facere vitae.,19,True,Bhavin Mall,59,F,Sambhal,West Bengal,ovenkatesh@example.com,0308154040,False
2833,854,174,3,2025-09-01 10:58:06,2,9318.49,Cash on Delivery,Shipped,Upkar Competitive Exam Guide 174,Books,61828.07,Upkar,4.8,Debitis omnis sed nemo vel repellat autem. Saepe quo sunt atque.,1,True,Abram Mandal,29,F,Kumbakonam,Mizoram,darshitlall@example.net,4258131402,False
2834,466,135,5,2025-09-09 04:34:00,1,14833.64,Net Banking,Delivered,Xiaomi Tablet 135,Mobile Phones,71564.76,Xiaomi,4.9,Consequatur nam voluptatum sunt. Hic recusandae maiores laudantium in.,54,True,Zara Gupta,40,F,Hindupur,Goa,uthkarshratti@example.org,+912103286176,False
2835,492,133,3,2025-09-08 06:10:51,2,19602.94,Cash on Delivery,Delivered,Decathlon Fitness Equipment 133,Sports,4762.34,Decathlon,3.8,Perspiciatis non optio praesentium repellendus dolorum aliquid quo. Harum id dolor beatae repellat.,65,True,Navya Chaudhry,25,M,Ambala,Mizoram,wchoudhary@example.net,+918046665981,False
2836,563,175,1,2025-10-25 10:17:36,3,5008.94,Debit Card,Delivered,Butterfly Water Purifier 175,Home & Kitchen,63939.39,Butterfly,3.3,Voluptates voluptas commodi dolorem sapiente. Aliquam distinctio labore ipsa ad tempore.,16,True,Priyansh Shah,46,F,Karnal,Meghalaya,dhanushchowdhury@example.org,+915542390958,True
2837,586,120,4,2024-12-27 16:10:34,3,9233.63,UPI,Delivered,Lakme Shampoo 120,Beauty,55918.66,Lakme,3.6,Voluptatem accusamus mollitia. Illo enim dolorum ipsum odio.,63,True,Dhruv Chauhan,32,M,Srinagar,Mizoram,vvarghese@example.org,0137229303,False
2838,286,53,5,2025-11-22 17:14:27,3,15803.33,Debit Card,Delivered,Prestige Pressure Cooker 53,Home & Kitchen,12892.22,Prestige,3.5,Et molestiae voluptas sint dicta. Porro eveniet quae aliquid provident rerum.,44,True,Mahika Srivastava,54,M,Udaipur,Sikkim,ryanbhandari@example.org,+917785018360,True
2839,400,92,5,2025-10-25 10:33:10,3,3661.19,Cash on Delivery,Processing,Nilkamal Sofa Set 92,Furniture,40345.91,Nilkamal,3.6,Pariatur beatae eius pariatur. Distinctio perspiciatis libero consectetur libero nostrum velit.,1,True,Fateh Ratti,29,F,Karimnagar,Karnataka,yuvraj-wali@example.net,01944620698,True
2840,543,193,4,2025-06-17 23:02:59,1,1985.01,UPI,Cancelled,Adidas Football 193,Sports,85372.71,Adidas,4.6,Cum cum placeat odit sequi adipisci ab. Harum unde facilis blanditiis.,24,True,Kaira Walla,59,M,Gurgaon,Assam,aaravbalakrishnan@example.org,+914305626418,False
2841,289,135,3,2025-03-05 11:31:39,3,12743.66,Net Banking,Shipped,Xiaomi Tablet 135,Mobile Phones,71564.76,Xiaomi,4.9,Consequatur nam voluptatum sunt. Hic recusandae maiores laudantium in.,54,True,Amira Dua,64,M,Tadepalligudem,West Bengal,sahotaeshani@example.net,5990886035,False
2842,607,195,4,2025-07-04 22:12:36,1,9020.11,Cash on Delivery,Shipped,Yonex Cricket Bat 195,Sports,81048.58,Yonex,3.6,Magnam facere ex. Est nam sapiente placeat placeat suscipit nobis.,35,False,Vihaan Chaudhari,29,M,Dhule,Maharashtra,rajuehsaan@example.org,2619451674,False
2843,49,172,4,2025-08-07 22:00:00,1,2150.31,UPI,Cancelled,PC Jeweller Sunglasses 172,Fashion Accessories,90340.12,PC Jeweller,3.1,Sint quaerat quasi.,66,True,Lakshit Balay,18,F,Bokaro,Karnataka,tmammen@example.org,6077639149,True
2844,755,160,3,2025-08-02 04:39:43,3,1967.21,Credit Card,Delivered,Tanishq Watch 160,Fashion Accessories,93379.56,Tanishq,3.3,Fuga id eveniet quae dolores voluptate at. Odio a excepturi odit atque repudiandae expedita.,0,True,Lagan Kala,26,M,Kollam,Punjab,mamooty96@example.org,5584741191,True
2845,483,159,4,2025-10-24 23:35:57,3,10820.46,UPI,Processing,Slazenger Cricket Bat 159,Sports,7747.69,Slazenger,4.4,Cumque quis eum delectus.,46,False,Tara Deo,34,M,Raiganj,Manipur,raydivyansh@example.org,+912562914292,True
2846,686,114,4,2025-01-02 12:28:15,1,2507.81,UPI,Delivered,Cadbury Snacks 114,Groceries,93647.53,Cadbury,3.6,Est eius tenetur laborum. Ad eligendi odio sequi totam nulla aperiam.,44,True,Veer Iyer,58,F,Belgaum,Meghalaya,indrans01@example.org,8891674170,True
2847,742,27,4,2025-09-08 16:44:29,1,3025.93,Cash on Delivery,Shipped,Levis Kurta 27,Clothing,64724.51,Levis,3.9,Veritatis repudiandae labore et. Accusantium porro optio quibusdam dolorem.,33,True,Anika Rajagopal,61,M,Kota,Manipur,bsathe@example.net,+917012693487,False
2848,376,108,4,2025-04-18 09:26:30,3,12277.99,Cash on Delivery,Delivered,Sonata Earrings 108,Fashion Accessories,88143.37,Sonata,4.2,Commodi illo maxime maxime amet est. Commodi repellendus quisquam adipisci doloremque.,12,False,Tiya Lata,45,F,Alappuzha,Karnataka,aarnabhat@example.com,4689882235,True
2849,534,188,4,2025-03-31 09:17:23,1,4988.25,UPI,Delivered,Slazenger Yoga Mat 188,Sports,6928.25,Slazenger,3.7,"Odit architecto laboriosam eaque libero hic.
Ipsum iste error voluptatem quasi provident vero.",22,True,Yashvi Bandi,63,F,Machilipatnam,Odisha,abram51@example.com,06159593518,False
2850,941,181,5,2025-06-23 18:57:05,1,12274.59,Credit Card,Shipped,Onida Headphones 181,Electronics,63370.87,Onida,4.8,Iure cum possimus impedit vero voluptas. Sit harum dignissimos delectus.,51,True,Zoya Choudhry,23,F,Chapra,Manipur,prerakshetty@example.com,1388418673,False
2851,799,59,4,2025-04-27 00:11:19,2,8585.54,Debit Card,Delivered,Xiaomi Tablet 59,Mobile Phones,21114.89,Xiaomi,4.4,Doloremque voluptates qui quasi id iste. Eum debitis ipsam tempora.,54,True,Gatik Lalla,36,F,Kozhikode,Gujarat,ritvikborde@example.org,08489281450,True
2852,232,125,2,2025-03-19 10:38:12,3,597.12,Cash on Delivery,Cancelled,Upkar Cookbook 125,Books,67780.13,Upkar,3.3,Repellat cupiditate quaerat aliquam ea quod ex. Assumenda magnam ipsam.,70,False,Amira Bhatnagar,62,M,Thrissur,Meghalaya,sshroff@example.org,+911879437961,False
2853,463,181,4,2025-11-19 02:46:58,3,2807.81,UPI,Processing,Onida Headphones 181,Electronics,63370.87,Onida,4.8,Iure cum possimus impedit vero voluptas. Sit harum dignissimos delectus.,51,True,Hiran Ghosh,61,F,Indore,Madhya Pradesh,sana33@example.com,3604348392,True
2854,905,154,1,2025-10-13 23:04:10,1,3031.25,Cash on Delivery,Shipped,MTR Chocolates 154,Groceries,87907.29,MTR,4.4,Deleniti error id odit voluptates omnis. Dignissimos animi iusto.,54,True,Adah Bhattacharyya,40,M,Dharmavaram,Goa,karnikmyra@example.org,04132478783,True
2855,669,108,4,2025-01-14 21:59:15,3,19412.97,UPI,Cancelled,Sonata Earrings 108,Fashion Accessories,88143.37,Sonata,4.2,Commodi illo maxime maxime amet est. Commodi repellendus quisquam adipisci doloremque.,12,False,Aaina Saha,27,F,Davanagere,Uttar Pradesh,senguptaneelofar@example.com,+912475224236,True
2856,299,127,4,2025-02-28 22:23:41,3,14755.42,Cash on Delivery,Processing,Reebok Sports Shoes 127,Sports,86809.26,Reebok,3.6,Atque id perferendis aspernatur. Consectetur quod accusamus dolores. Aperiam ea officia itaque.,19,True,Vihaan Amble,34,F,Sangli-Miraj & Kupwad,Sikkim,damini61@example.net,2447171083,False
2857,577,39,4,2025-08-07 17:29:23,2,1757.78,Debit Card,Processing,Sonata Earrings 39,Fashion Accessories,35096.65,Sonata,4.6,Beatae odit veniam perspiciatis laudantium ad odit. Dignissimos maxime repellat soluta ut vel.,30,True,Himmat Date,54,F,Srikakulam,Uttarakhand,wbadal@example.net,+916016608377,True
2858,780,95,4,2025-01-08 06:43:03,2,3234.5,Net Banking,Delivered,S. Chand Children's Book 95,Books,46080.21,S. Chand,3.1,Nam doloribus voluptates voluptate. Cupiditate velit illum error.,27,False,Kiaan Sankaran,41,F,Hazaribagh,Odisha,kartik10@example.org,9724192959,True
2859,871,184,2,2025-05-26 10:15:26,1,8685.4,UPI,Cancelled,MBD Novel 184,Books,20911.43,MBD,3.5,Fuga ex consectetur nemo magni. Magni dicta animi odit optio. Ipsa id doloribus recusandae fuga.,13,False,Hansh Ramanathan,65,F,Shivpuri,Sikkim,yadavira@example.com,+914151137529,False
2860,156,162,5,2024-12-20 08:23:16,2,1846.05,Cash on Delivery,Shipped,Motorola Feature Phone 162,Mobile Phones,63654.52,Motorola,4.8,Dolorem adipisci ex dignissimos exercitationem quia doloribus.,23,True,Prisha Chakraborty,49,M,Mathura,Andhra Pradesh,shenoytushar@example.com,08358817823,False
2861,578,56,5,2025-03-04 21:06:46,3,19790.48,Debit Card,Cancelled,Levis T-shirt 56,Clothing,12861.33,Levis,4.0,Quo dignissimos veritatis corporis vero iste. Itaque dolores doloremque repellendus.,21,False,Dishani Bhatti,48,M,Mango,Uttar Pradesh,siya71@example.net,07310905076,False
2862,722,40,3,2025-04-08 04:55:20,3,18316.81,Cash on Delivery,Cancelled,Motorola Smart Watch 40,Mobile Phones,44845.69,Motorola,3.0,Nostrum totam optio cumque id aliquam. Ratione odio eius eius aperiam rerum illum.,1,False,Nayantara Dada,30,F,Adoni,Sikkim,advikbal@example.net,+914106099942,True
2863,18,181,4,2025-07-02 04:20:45,1,9100.98,Credit Card,Delivered,Onida Headphones 181,Electronics,63370.87,Onida,4.8,Iure cum possimus impedit vero voluptas. Sit harum dignissimos delectus.,51,True,Samar Balay,30,M,Kozhikode,Karnataka,gopalanika@example.com,00262075416,False
2864,573,112,5,2025-10-16 13:12:24,2,7137.73,Credit Card,Cancelled,Durian Dining Table 112,Furniture,23520.36,Durian,4.8,Maxime ipsum laudantium odit aut dolorum. Ipsa recusandae commodi earum temporibus rerum.,50,True,Ranbir Saxena,43,M,Khammam,Mizoram,auppal@example.net,1481051162,True
2865,344,22,4,2025-10-31 08:26:16,2,17686.13,Cash on Delivery,Processing,Samsung Smartphone 22,Electronics,13156.52,Samsung,3.8,Quasi nemo exercitationem a. Corporis aperiam optio.,30,True,Sumer Seth,31,M,Secunderabad,Gujarat,armaan75@example.net,+915982406905,True
2866,926,146,3,2024-12-22 00:06:31,1,11155.51,Credit Card,Cancelled,BPL Tablet 146,Electronics,46919.91,BPL,3.8,Neque quasi sunt amet culpa. Enim modi adipisci incidunt.,49,True,Alisha Dara,57,M,Jabalpur,Tamil Nadu,krishnatiya@example.org,+914975194081,False
2867,656,144,4,2024-12-02 15:50:30,1,9427.69,Debit Card,Delivered,Parle Chocolates 144,Groceries,77094.32,Parle,4.2,Vitae placeat reiciendis ex repellendus reprehenderit hic. Natus sapiente architecto ipsam ab.,28,False,Uthkarsh Ramanathan,56,M,Coimbatore,Arunachal Pradesh,dishanidhaliwal@example.org,03208692837,False
2868,549,101,4,2025-04-14 20:50:31,1,386.59,Cash on Delivery,Shipped,Dabur Spices 101,Groceries,90659.51,Dabur,3.8,Facere assumenda quaerat molestias blanditiis at. Tenetur maxime minima voluptatibus magni neque.,9,True,Indrans Varma,35,M,Kozhikode,Tripura,xwagle@example.org,02159993703,True
2869,605,194,3,2025-09-16 15:16:50,2,5082.84,Credit Card,Shipped,Cadbury Chocolates 194,Groceries,77517.19,Cadbury,3.9,Repudiandae iste voluptatem quo. Animi ad beatae delectus.,11,True,Kaira Lala,42,M,Warangal,Meghalaya,tarinijaggi@example.com,+917918750763,False
2870,944,196,3,2025-06-12 14:59:32,1,3091.75,Net Banking,Processing,MBD Cookbook 196,Books,73788.13,MBD,3.6,Iure occaecati ipsam. Dignissimos quia sapiente reprehenderit pariatur at.,3,True,Onkar Subramanian,55,M,Bangalore,Karnataka,umang62@example.com,02311730941,False
2871,184,38,3,2025-01-16 21:04:42,2,9025.55,Net Banking,Cancelled,Oppo Tablet 38,Mobile Phones,20345.85,Oppo,3.7,Asperiores voluptatem ut consequatur quia placeat. Vitae iusto vel nihil fugit animi dolore.,9,True,Tanya Singh,41,M,Mango,Bihar,trisha33@example.org,5848065466,True
2872,525,119,4,2025-01-21 20:11:20,2,8843.24,UPI,Processing,Garnier Skin Care 119,Beauty,18344.84,Garnier,5.0,Aliquid voluptas occaecati cum unde. Omnis eum unde corrupti velit.,57,True,Emir Kara,36,F,Hosur,Himachal Pradesh,vardaniyaagarwal@example.net,1283900875,True
2873,375,40,3,2025-03-31 21:52:50,2,4791.13,Credit Card,Shipped,Motorola Smart Watch 40,Mobile Phones,44845.69,Motorola,3.0,Nostrum totam optio cumque id aliquam. Ratione odio eius eius aperiam rerum illum.,1,False,Hunar Srinivasan,36,M,Mathura,Haryana,shettylagan@example.net,01489725990,False
2874,574,43,5,2025-07-02 03:38:28,2,16376.24,Net Banking,Shipped,Xiaomi Tablet 43,Mobile Phones,43940.45,Xiaomi,3.2,Nostrum officiis nam nisi labore. Illo vel laboriosam. Mollitia ex debitis eos repudiandae.,46,False,Ehsaan Datta,25,F,Loni,Jharkhand,sarnataimur@example.com,09440672710,False
2875,765,137,1,2025-07-13 01:56:39,3,13777.24,UPI,Cancelled,Hindustan Unilever Makeup Kit 137,Beauty,77430.05,Hindustan Unilever,4.9,Odit repudiandae sint qui voluptas.,15,False,Samarth Balay,59,M,Nizamabad,Jharkhand,aarush62@example.net,01701667432,False
2876,915,27,4,2025-08-07 14:33:22,3,14562.92,Cash on Delivery,Delivered,Levis Kurta 27,Clothing,64724.51,Levis,3.9,Veritatis repudiandae labore et. Accusantium porro optio quibusdam dolorem.,33,True,Yasmin Bhasin,52,F,Allahabad,Punjab,rohanghosh@example.org,04578857632,True
2877,624,5,2,2025-11-12 05:03:39,1,19324.34,Credit Card,Processing,Lava Laptop 5,Electronics,69209.14,Lava,4.0,Eius dolore blanditiis molestiae eius. Deleniti iste excepturi a libero consequuntur eius.,38,False,Indranil Arya,25,F,Nashik,Bihar,ambleshaan@example.com,02933528822,True
2878,584,132,2,2025-11-12 10:00:33,3,15818.2,Credit Card,Processing,Ikea Wardrobe 132,Furniture,47027.09,Ikea,3.2,Laudantium debitis amet autem. Odit aliquid pariatur accusamus.,37,False,Himmat Bahl,51,F,Kurnool,Tripura,tarasaksham@example.net,5079724678,True
2879,455,129,4,2025-02-03 14:15:25,1,6923.07,UPI,Processing,Onida Refrigerator 129,Electronics,91442.23,Onida,3.6,Quis illum dolorum quisquam et. Eum voluptas alias fugiat pariatur architecto quae explicabo.,16,False,Kiaan Ghosh,35,M,Bhind,Goa,rramaswamy@example.net,+916621220589,False
2880,64,148,2,2025-06-27 18:08:37,1,5634.09,UPI,Cancelled,Allen Solly Kurta 148,Clothing,27775.98,Allen Solly,3.4,Numquam maxime ratione. Cum autem rerum minus.,40,True,Kimaya Konda,22,M,Kota,Odisha,ranbirdhingra@example.com,03649058407,False
2881,786,51,4,2025-03-07 02:40:19,1,1662.16,Debit Card,Shipped,Hindustan Unilever Skin Care 51,Beauty,30953.59,Hindustan Unilever,5.0,Non animi eligendi aspernatur eius reprehenderit. Animi natus dolorum amet atque minus harum magni.,38,False,Oorja Bains,56,M,Jaunpur,Nagaland,bhavin31@example.net,3150088032,False
2882,262,6,3,2025-10-18 03:39:03,1,17233.04,Debit Card,Cancelled,Prestige Water Purifier 6,Home & Kitchen,24102.82,Prestige,4.2,Asperiores aperiam eveniet hic quasi.,18,True,Emir Roy,53,M,Jaipur,Meghalaya,sahil04@example.org,7820555012,True
2883,566,57,4,2025-09-07 02:10:25,1,12135.88,Net Banking,Delivered,Urban Ladder Sofa Set 57,Furniture,91608.46,Urban Ladder,3.5,Dolorem dolorum porro voluptatibus impedit repudiandae hic sit. Libero exercitationem nisi odio.,59,True,Ahana  Sibal,54,F,Morena,Rajasthan,navyajhaveri@example.com,7886760242,False
